Nombre;Condicion;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;Posesiones;Ritmo;OER;% TC Efectivo;% Jugada;Frec. TL;% Reb Def;% Reb Of;% Assis;% Perd
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];2.0;200.0;78.0;21.0;46.0;0.46;6.0;12.5;0.48;18.0;23.0;0.78;10.5;22.5;33.0;13.5;12.5;17.5;2.0;4.0;0.0;21.5;20.5;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];2.0;200.0;63.0;21.5;46.0;0.47;3.0;13.0;0.23;11.0;19.5;0.56;10.0;18.5;28.5;8.0;8.5;18.5;4.0;2.0;0.0;20.5;21.5;49.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];11.0;202.27;71.45;23.36;51.18;0.46;3.55;10.18;0.35;14.09;20.45;0.69;8.82;22.55;31.36;11.55;8.36;13.64;1.36;2.64;0.64;16.91;20.18;70.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];11.0;202.27;74.45;21.09;43.73;0.48;7.27;18.64;0.39;10.45;15.18;0.69;9.73;23.0;32.73;12.09;7.73;14.55;2.64;1.36;0.0;20.0;16.73;71.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];11.0;202.27;63.0;18.55;48.36;0.38;4.0;10.45;0.38;13.91;18.91;0.74;9.82;24.0;33.82;9.36;7.91;15.09;1.27;2.64;0.0;16.0;18.82;59.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];11.0;202.27;66.45;17.55;39.91;0.44;6.55;20.0;0.33;11.73;15.0;0.78;8.36;25.36;33.73;13.09;8.55;14.73;2.55;1.27;0.09;18.91;15.82;66.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo;['Media'];2.0;200.0;70.0;22.0;48.0;0.46;3.5;13.0;0.27;15.5;19.0;0.82;11.0;24.0;35.0;9.5;5.0;14.5;1.0;2.0;0.0;17.5;20.0;67.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON', 'ACIS INCOSA LEON'] Equipo Rival;['Media Rival'];2.0;200.0;67.5;21.5;46.0;0.47;4.5;15.5;0.29;11.0;13.0;0.85;8.0;23.0;31.0;14.0;6.5;12.5;2.0;1.0;0.0;20.0;17.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo;['Media'];14.0;201.79;71.57;22.21;48.64;0.46;3.71;12.21;0.3;16.0;21.86;0.73;10.0;25.93;35.93;14.29;9.5;15.36;1.64;1.93;0.0;19.86;21.07;76.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo Rival;['Media Rival'];14.0;201.79;68.71;17.57;40.21;0.44;6.43;20.21;0.32;14.29;20.36;0.7;8.57;22.86;31.43;10.57;9.21;14.86;1.93;1.64;0.0;21.14;19.79;61.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo;['Media'];8.0;200.0;71.38;23.88;45.62;0.52;4.62;12.75;0.36;9.75;14.12;0.69;7.88;24.5;32.38;15.12;9.25;16.62;2.0;2.62;0.0;19.0;17.12;74.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo Rival;['Media Rival'];8.0;200.0;64.0;17.88;40.62;0.44;5.62;19.75;0.28;11.38;16.62;0.68;10.88;20.38;31.25;10.0;9.5;16.88;2.62;2.0;0.0;17.12;18.75;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo;['Media'];4.0;200.0;63.25;18.75;46.75;0.4;4.75;15.25;0.31;11.5;16.0;0.72;11.25;20.5;31.75;11.75;12.0;14.0;2.5;2.25;0.0;17.0;15.25;60.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS', 'ARRANZ-JOPISA BURGOS'] Equipo Rival;['Media Rival'];4.0;200.0;62.5;16.5;39.75;0.42;6.25;16.25;0.38;10.75;14.75;0.73;10.0;25.25;35.25;9.0;8.25;19.0;2.25;2.5;0.0;15.5;17.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo;['Media'];1.0;200.0;78.0;24.0;55.0;0.44;9.0;15.0;0.6;3.0;6.0;0.5;12.0;30.0;42.0;24.0;10.0;16.0;7.0;1.0;0.0;15.0;10.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo Rival;['Media Rival'];1.0;200.0;58.0;13.0;49.0;0.27;7.0;10.0;0.7;11.0;14.0;0.79;8.0;22.0;30.0;14.0;8.0;20.0;1.0;7.0;0.0;10.0;15.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo;['Media'];3.0;200.0;76.0;24.33;44.67;0.54;6.33;15.33;0.41;8.33;15.33;0.54;7.33;23.33;30.67;18.0;12.0;14.67;4.33;2.0;0.0;20.0;11.33;79.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo Rival;['Media Rival'];3.0;200.0;56.67;15.67;40.33;0.39;4.0;16.33;0.24;13.33;18.33;0.73;10.67;20.33;31.0;13.0;8.0;18.67;2.0;4.33;0.0;17.0;12.67;41.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo;['Media'];13.0;200.0;81.54;27.15;49.77;0.55;4.92;15.46;0.32;12.46;17.15;0.73;10.54;28.92;39.46;18.54;9.23;15.0;4.69;1.38;0.0;19.15;17.77;97.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo Rival;['Media Rival'];13.0;200.0;60.85;18.46;47.69;0.39;4.08;14.38;0.28;11.69;17.31;0.68;8.23;21.15;29.38;10.92;7.92;14.85;1.38;4.69;0.0;17.85;19.08;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo;['Media'];7.0;200.0;72.57;23.29;47.71;0.49;5.14;13.14;0.39;10.57;14.86;0.71;7.0;27.29;34.29;13.86;6.86;13.86;4.29;1.29;0.0;17.43;16.43;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo Rival;['Media Rival'];7.0;200.0;66.14;22.14;54.0;0.41;2.57;10.71;0.24;14.14;17.0;0.83;8.14;23.43;31.57;9.71;6.0;12.86;1.29;4.14;0.0;16.14;17.0;55.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo;['Media'];2.0;200.0;73.0;24.0;42.5;0.56;2.5;12.0;0.21;17.5;19.5;0.9;7.5;23.5;31.0;16.0;7.0;13.0;2.5;0.5;0.0;21.5;20.0;84.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA', 'CIUDAD ROS CASARES VALENCIA'] Equipo Rival;['Media Rival'];2.0;200.0;76.0;20.0;43.0;0.47;6.5;18.5;0.35;16.5;18.0;0.92;8.0;17.0;25.0;16.0;9.0;10.5;0.5;2.5;0.0;20.0;21.5;78.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo;['Media'];2.0;200.0;69.0;20.0;44.5;0.45;5.5;12.0;0.46;12.5;16.0;0.78;5.0;21.0;26.0;14.0;7.5;14.0;2.0;4.5;0.0;16.5;18.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo Rival;['Media Rival'];2.0;200.0;70.5;23.5;46.0;0.51;4.0;15.0;0.27;11.5;18.0;0.64;11.5;25.0;36.5;13.5;9.0;17.5;4.5;2.0;0.0;18.0;16.5;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo;['Media'];13.0;201.92;68.54;21.46;45.92;0.47;4.31;13.92;0.31;12.69;17.23;0.74;9.69;21.15;30.85;12.54;9.85;14.69;2.08;2.46;0.15;16.77;19.0;70.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo Rival;['Media Rival'];13.0;201.92;71.46;21.62;44.46;0.49;5.92;15.38;0.39;10.46;14.69;0.71;9.46;22.62;32.08;13.77;8.77;15.77;2.54;2.08;0.0;19.15;16.77;71.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo;['Media'];7.0;203.57;73.43;22.29;44.71;0.5;4.43;13.14;0.34;15.57;21.86;0.71;9.71;23.86;33.57;12.29;8.86;13.29;1.14;1.43;0.0;15.86;19.29;80.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo Rival;['Media Rival'];7.0;203.57;67.71;20.14;44.14;0.46;5.71;16.29;0.35;10.29;14.43;0.71;8.0;21.71;29.71;13.14;7.14;15.0;2.14;1.0;0.43;19.43;15.86;61.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo;['Media'];4.0;200.0;74.5;23.5;46.5;0.51;6.0;15.0;0.4;9.5;12.75;0.75;9.75;23.25;33.0;12.25;7.0;14.0;1.25;3.25;0.0;14.25;15.75;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA', 'EBE PROMOCIONES-PDV STA.EULALIA'] Equipo Rival;['Media Rival'];4.0;200.0;77.5;25.75;48.0;0.54;4.5;16.5;0.27;12.5;15.5;0.81;9.5;22.0;31.5;13.75;7.25;11.0;3.0;1.25;0.0;15.75;14.0;81.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
['ENSINO', 'ENSINO', 'ENSINO', 'ENSINO', 'ENSINO', 'ENSINO', 'ENSINO', 'ENSINO', 'ENSINO', 'ENSINO', 'ENSINO'] Equipo;['Media'];5.0;200.0;60.8;19.0;48.4;0.39;3.8;13.8;0.28;11.4;17.0;0.67;7.4;20.6;28.0;10.4;11.6;17.8;1.8;2.8;0.0;25.4;18.8;40.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
